"id","name","codeKLADR","isTerminal"
"0x83716eae8b6040f111e3ea12e1b93d7c","Ермолаево с (Респ. Башкортостан)","203300000100000000000000","0"
"0x83716eae8b6040f111e3f881a7a66ed7","Растовцы д (Московская обл.)","5000005904100000000000000","0"
"0x83716eae8b6040f111e4065f82f4f586","Ленинское с (Еврейская Аобл.)","7900200000100000000000000","0"
"0x83716eae8b6040f111e40be1204f068c","Казачинское с (Иркутская обл.)","3800900000100000000000000","0"
"0x83716eae8b6040f111e412fe9064b513","Ермолино д (Новгородская обл.)","5300100001000000000000000","0"
"0x83716eae8b6040f111e422a750706cd3","Атамановка пгт (Забайкальский край)","7500100000500000000000000","0"
"0x83716eae8b6040f111e422a750706cdf","Воронежская ст-ца (Краснодарский край)","2303800000900000000000000","0"
"0x83716eae8b6040f111e4239a3f8f1a75","Федотово п (Вологодская обл.)","3500100002500000000000000","0"
"0x83716eae8b6040f111e42ece9412717d","Каркатеевы п (Ханты-Мансийский Автономный округ - Югра АО)","8600500000200000000000000","0"
"0x83716eae8b6040f111e42ed04551178a","Домна с (Забайкальский край)","7500100001300000000000000","0"
"0x83716eae8b6040f111e434fa16dea9e0","Шигоны с (Самарская обл.)","6302700000100000000000000","0"
"0x83716eae8b6040f111e43caf60a1b0ad","Ижма с (Респ. Коми)","1100400000100000000000000","0"
"0x83716eae8b6040f111e447c9c089ab59","Русский Акташ с (Респ. Татарстан)","1600800007400000000000000","0"
"0x837fd696f0ff2343416c22e0e41ec1d1","Варна г. (Варна обл.)","9991000200000100000000000","0"
"0x83811ee87393b49744099be850964ab7","Горьковское рп (Омская обл.)","5500500000100000000000000","0"
"0x838f00215e70232411e1c2bcd7d2d8ce","Абаза г (Респ. Хакасия)","1900000400000000000000000","0"
"0x83b819bfd07c3e7743dbad10152082dc","Баку г (Баку обл.)","9990310100000100000000000","0"
"0x83ca001a64963cbd11ded37f85d06ef2","Столбище с (Респ. Татарстан)","1602500005100000000000000","0"
"0x83ca001a64963cbd11dee309d6c24067","Новоалтайск г (Алтайский край)","2200000800000000000000000","0"
"0x83ca001a64963cbd11dee309d6c24068","Змеиногорск г (Алтайский край)","2201500100000000000000000","0"
"0x83ca001a64963cbd11dee309d6c2407e","Барсово пгт (Ханты-Мансийский Автономный округ - Югра АО)","8600900000300000000000000","0"
"0x83cb9692d383754e495ad06570a77d8f","Сайци (SAIQI) г (Фуцзянь провинция)","9991561300000100000000000","0"
"0x83ec64e5298a1e9a47992bdcb6846a9d","Куваршино д (Красноярский край)","2401200003100000000000000","0"
"0x83f9001438c4d49511dccf425d014f8c","Среднеуральск г (Свердловская обл.)","6600003800000000000000000","0"
"0x83f9188447df4b5e4b2519cdbce305a9","Ю. Хыльчую мр (Респ. Коми)","1101600400000000000000000","0"
"0x840d50cedc26e45145020972fb9690fc","Вильнюс г. (г. Вильнюс)","9994400100000100000000000","0"
"0x845fd934f3914153483c61cac58a4292","Нововятский р-н (Кировская обл.)","4300000101500000000000000","0"
"0x848046bff70684094b0a9f5de2d35899","Стариково с (Московская обл.)","5000005902500000000000000","0"
"0x84f1fdd31e39601d4304144c3755e1bf","Новый Ургал рп (Хабаровский край)","2700600001400000000000000","0"
"0x84f4df07dd65f55c4949592de5154e9e","Лишуй г. (Чжэцзян провинция)","9991560700001600000000000","0"
"0x852a00145efa9bc411e206d907c74697","Зеленовка с (Самарская обл.)","6302200001900000000000000","0"
"0x852e49324f219a534a98e7811d2cb3f9","Экимчан пгт (Амурская обл.)","2801500000100000000000000","0"
"0x8567cd67ca18e16c486edfe314fad5f4","Гаосюн г. (Тайвань провинция)","9991561800000400000000000","0"
"0x857525e6572223cc440ef64e459f0bac","Феодосия г (Респ. Крым)","9100001000000000000000000","1"
"0x858a187702ea81d04e365bbf48895f79","Оползневое с (Респ. Крым)","9100000803400000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3b9","Байкалово с (Свердловская обл.)","6600600000100000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3be","Старый Надым п (Ямало-Ненецкий АО)","8900000501800000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3bf","Правохеттинский п (Ямало-Ненецкий АО)","8900800000900000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3c0","Газ-Сале с (Ямало-Ненецкий АО)","8900500000300000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3c1","Ягельный п (Ямало-Ненецкий АО)","8900800001100000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3c2","Ямбург п (Ямало-Ненецкий АО)","8900800001200000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3d9","Железногорск-Илимский г (Иркутская обл.)","3801500100000000000000000","0"
"0x85c77f2d9a08cee8489be9e32d1a2839","Молодечно г (Минская обл.)","9991126203800050100000000","0"
"0x85df59d310a289804964508bc435a600","Бельско-Бяла г. (г. Катовице)","9996160600000100000000000","0"
"0x85f041de466fc6a9479f0358d572f0dd","Тоболово с (Тюменская обл.)","7201100003400000000000000","0"
"0x860cd9630a9eb2334d141859f8e3d4f6","Швенчёнис г. (г. Швенчёнис)","9994400200000100000000000","0"
"0x863b96d64f9933274c8980ff8f255d04","Чжоушань (ZHOUSHAN) г (Чжэцзян провинция)","9991560700000400000000000","0"
"0x86502f41af7aa65f446cc2825a26122c","Узян с (Респ. Башкортостан)","201100006200000000000000","0"
"0x8672f4480f1fb33d4c311c121270835d","Индерборский п. (Атырауская область)","9993982304000003010000000","0"
"0x867ffce17e4a5a0c4917f4e0b5374e04","Курорт Солониха д (Архангельская обл.)","2900900016500000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e30","Нижнеангарск пгт (Респ. Бурятия)","301700000100000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e31","Байкит с (Красноярский край)","2404400001000000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e32","Туруханск с (Красноярский край)","2403800000100000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e35","Северо-Енисейский гп (Красноярский край)","2403500000100000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e36","Тура п (Красноярский край)","2404400000100000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e37","Игарка г (Красноярский край)","2403801700000000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e38","Ванавара с (Красноярский край)","2404400002200000000000000","0"
"0x86c746c813b6a48a4276ac7ab526d747","Малая Мартыновка х (Ростовская обл.)","6102100002700000000000000","0"
"0x8724001a64d37ed811e1853e1014fbeb","Урус-Мартан г (Респ. Чеченская)","2001000000100000000000000","0"
"0x8724001a64d37ed811e1853e1014fbf0","Шали г (Респ. Чеченская)","2001200100000000000000000","0"
"0x8724001a64d37ed811e1853e1014fbf3","Гудермес г (Респ. Чеченская)","2000500100000000000000000","0"
"0x8724001a64d37ed811e1853e1014fbf6","Аргун г (Респ. Чеченская)","2000000200000000000000000","0"
"0x873a001438c4d49511dc0ab628a7014e","Буденновск г (Ставропольский край)","2600700100000000000000000","0"
"0x873a001438c4d49511dc0ab628a70150","Катав-Ивановск г (Челябинская обл.)","7401000200000000000000000","0"
"0x873a001438c4d49511dc0ab628a70151","Соль-Илецк г (Оренбургская обл.)","5601500100000000000000000","0"
"0x873a001438c4d49511dc0ab628a70152","Медногорск г (Оренбургская обл.)","5600000200000000000000000","0"
"0x873a001438c4d49511dc0ab628a70153","Кувандык г (Оренбургская обл.)","5600000800000000000000000","0"
"0x873a001438c4d49511dc0ab628a70154","Гай г (Оренбургская обл.)","5600000700000000000000000","0"
"0x873a001438c4d49511dc0ab6cd145811","Коркино г (Челябинская обл.)","7404500100000000000000000","0"
"0x874ba18d2ca35f8c48db8a37511e4fbe","Белосток г. (Подляское воеводство округ)","9996161500000100000000000","0"
"0x875500215e70232411e1307c6a8dd8e7","Илек с (Оренбургская обл.)","5604700000100000000000000","0"
"0x875500215e70232411e1307c6a8dd8e8","Первомайский п (Оренбургская обл.)","5601100000100000000000000","0"
"0x875500215e70232411e1307c6a8dd8eb","Солнечный п (Воронежская обл.)","3602600006200000000000000","0"
"0x8769e4bb57b341ff455386c576785894","Высоковск г (Московская обл.)","5004700200000000000000000","0"
"0x8795735ec35b5e914dff028dd4201c50","Чжухай (ZHUHAI) г (Гуандун провинция)","9991561400000600000000000","0"
"0x8795a931afd1bc454b89340de1701fa2","Вигольцоне г (Пьяченца обл.)","9993801100000100000000000","0"
"0x87ad4cf4498095a349d5a03c68485b2d","Ганюшкино с. (Атырауская область)","9993982304600003010000000","0"
"0x87aedfd4bb565e0349c5dbfbe45eb01a","Лангенталь г (Берн обл.)","9997560500000100000000000","0"
"0x87eb6e7b4557bec7473025af37352f80","Гнезно г (Великопольское водеводство обл.)","9996161600000300000000000","0"
"0x87ee0b79b6925a8246ea3cc3c9e33de5","Уси г. (Цзянсу провинция)","9991561200000900000000000","0"
"0x881f3b85914c7ffb4d1035efcedc37c4","Хаусманнштеттен г. (Штирия обл.)","9990400100000100000000000","0"
"0x882e826b4b410be54eae0264373e761d","Кара-Балта г (Чуйская обл.)","9994170100100100000000000","0"
"0x88428687b731a82542d22bcf7f631253","Ронко-Скривия г. (Генуя обл.)","9993800300000100000000000","0"
"0x884b0bb97dad5a8b4e8553ad1aa39234","Азоло г. (Венеция область)","9993800200100100000000000","0"
"0x8861001a64d37be411ddb9ffc60123f9","Чудово г (Новгородская обл.)","5302000100000000000000000","0"
"0x8861001a64d37be411ddb9ffc60123fa","Старая Русса г (Новгородская обл.)","5301700100000000000000000","0"
"0x8861001a64d37be411ddb9ffc60123fb","Невель г (Псковская обл.)","6001000100000000000000000","0"
"0x8861001a64d37be411ddb9ffc60123fc","Остров г (Псковская обл.)","6001400100000000000000000","0"
"0x8861001a64d37be411ddb9ffc60123fd","Торопец г (Тверская обл.)","6903400100000000000000000","0"
"0x886ad7bd9a2b7fcc48f29e155e63ac2a","Им. Титова мр (Респ. Коми)","1101600300000000000000000","0"
"0x886cbb4a501ce4e246d6785589dd10d8","Красное с (Кемеровская область - Кузбасс обл.)","4200600002200000000000000","0"
"0x8875d319eaf889214475decae106915e","Токмак г (Чуйская обл.)","9994170100000200000000000","0"
"0x887607b6d1e57de345982dd83ebe4719","Пийккиё г (Западная Финляндия провинция)","9992460800000100000100000","0"
"0x8899c8c1b54ec3af4f3f07c08c83ac63","Рогожкино х (Ростовская обл.)","6100200009300000000000000","0"
"0x88a6c38bb03b45724c9cd5a52af8d7d8","Березянка д (Омская обл.)","5502100000700000000000000","0"
"0x88c2333eec2becda4692fdec2f4ea3e1","Леваши с (Респ. Дагестан)","502600000100000000000000","0"
"0x88d7164c7dda6c6442aaa8d0bdab7a31","Починки с (Нижегородская обл.)","5203600000100000000000000","0"
"0x88e2c7cf6a357be743206441c280604f","Светлый п (Архангельская обл.)","2900100000500000000000000","0"
"0x88ebcc02c51b4d0047fbaa140cc6fe51","Тайсин г (Цзянсу провинция)","9991561200001400000000000","0"
"0x88f654084a0e89c240ca2ed95db6c0ef","Верхнетуломский пгт (Мурманская обл.)","5100300001000000000000000","0"
"0x88fa49b39c8d035e48c56efddaaec8f9","Машино с (Респ. Крым)","9100100002900000000000000","0"
"0x88fb5e0f271692454b284900687b363b","Хенштедт-Ульцбург г (Зегеберг обл.)","9992761200000100000000000","0"
"0x88fee6ffb385cd874b426b1716e40d92","Красный пгт (Смоленская обл.)","6701200000100000000000000","0"
"0x88ffafe4118b3c1a4f2f2a83bf7b3b5a","Лопатино с (Пензенская обл.)","5801600000100000000000000","0"
"0x890300215e7024d411e08cfb84947ef8","Чернышевск пгт (Забайкальский край)","7502600000100000000000000","0"
"0x891100215e70232411e1677c6cc7050f","Николаевск-на-Амуре г (Хабаровский край)","2700000600000000000000000","0"
"0x891100215e70232411e1677c6cc70510","Охотск рп (Хабаровский край)","2701300100000000000000000","0"
"0x89212a3990a58c8c45ef161f5ceafb2c","Зеленоградск г (Калининградская обл.)","3900600100000000000000000","0"
"0x8926b628083dee774d0d0f174dd83541","Хайфон г (Хайфон обл.)","9997040100000100000000000","0"
"0x892e2ade01fe05a644a9ca7b75de1452","Воскресеновка с (Пензенская обл.)","5802900002000000000000000","0"
"0x8954b73c39b903f4469b8312bd8fb1b0","Шудаяг пгт (Респ. Коми)","1100000801500000000000000","0"
"0x8954d88c3eef52ef4c1c21e2bfbe4561","Ронко-аль-Адидже г. (Венеция область)","9993800200000400000000000","0"
"0x895a3cec8b5b63174907f78b8cb1bb86","Милан г (Ломбардия область)","9993800100000700000000000","0"
"0x895f8830808a14be48d9206a3f06f60c","Санья (SANYA) г (Хайнань провинция)","9991561500000200000000000","0"
"0x8971001a6479c68811e16441c38e5969","Корсаков г (Сахалинская обл.)","6500400100000000000000000","0"
"0x8971001a6479c68811e16441c38e596a","Оха г (Сахалинская обл.)","6500900100000000000000000","0"
"0x8971001a6479c68811e16441c38e596b","Поронайск г (Сахалинская обл.)","6501000100000000000000000","0"
"0x8971001a6479c68811e16441c38e596c","Долинск г (Сахалинская обл.)","6500300100000000000000000","0"
"0x8971001a6479c68811e16441c38e596d","Невельск г (Сахалинская обл.)","6500700100000000000000000","0"
"0x8971001a6479c68811e16441c38e596e","Александровск-Сахалинский г (Сахалинская обл.)","6501800100000000000000000","0"
"0x8971001a6479c68811e16441c38e596f","Углегорск г (Сахалинская обл.)","6501500100000000000000000","0"
"0x8971001a6479c68811e16441c38e5970","Ноглики пгт (Сахалинская обл.)","6500800000100000000000000","0"
"0x8971001a6479c68811e16441c38e5971","Анива г (Сахалинская обл.)","6500200100000000000000000","0"
"0x8971001a6479c68811e16441c38e5972","Шахтерск пгт (Сахалинская обл.)","6501500200000000000000000","0"
"0x8971001a6479c68811e16441c38e5973","Тымовское пгт (Сахалинская обл.)","6501400000100000000000000","0"
"0x8971001a6479c68811e16441c38e5974","Смирных пгт (Сахалинская обл.)","6501200000100000000000000","0"
"0x8971001a6479c68811e16441c38e5975","Макаров г (Сахалинская обл.)","6500600100000000000000000","0"
"0x8971001a6479c68811e16441c38e5976","Горнозаводск с (Сахалинская обл.)","6500700001700000000000000","0"
"0x8971001a6479c68811e16441c38e5977","Томари г (Сахалинская обл.)","6501300100000000000000000","0"
"0x8971001a6479c68811e16441c38e597e","Лучегорск пгт (Приморский край)","2501600000100000000000000","0"
"0x8971001a6479c68811e16441c38e5981","Лесозаводск г (Приморский край)","2500001200000000000000000","0"
"0x8971001a6479c68811e16441c38e5984","Юбилейный п (Вологодская обл.)","3502000023000000000000000","0"
"0x8971001a6479c68811e16441c38e598a","Новоаганск пгт (Ханты-Мансийский Автономный округ - Югра АО)","8600600001800000000000000","0"
"0x8971001a6479c68811e16441c38e598b","Зея г (Амурская обл.)","2800000400000000000000000","0"
"0x8971001a6479c68811e16441c38e598c","Ерофей Павлович пгт (Амурская обл.)","2801700001400000000000000","0"
"0x8971001a6479c68811e174b10cce37d9","Атырау г. (Атырауская область)","9993982301000100000000000","0"
"0x8971001a6479c68811e174b10cce37da","Добруш г (Гомельская обл.)","9991123201200050100000000","0"
"0x8971001a6479c68811e174b10cce37db","Караганда г. (Карагандинская область)","9993983501000100000000000","0"
"0x8971001a6479c68811e174b10cce37de","Починок г (Смоленская обл.)","6701500100000000000000000","0"
"0x8971001a6479c68811e174b10cce37e1","Рудня г (Смоленская обл.)","6701700100000000000000000","0"
"0x8971001a6479c68811e174b10cce37e2","Семей г. (Восточно-Казахстанская область)","9993986302800100000000000","0"
"0x8971001a6479c68811e174b10cce37e3","Темиртау г. (Карагандинская область)","9993983502400100000000000","0"
"0x8971001a6479c68811e174b10cce37e4","Усть-Каменогорск г. (Восточно-Казахстанская область)","9993986301000100000000000","0"
"0x8971001a6479c68811e174b10cce37e5","Экибастуз г. (Павлодарская область)","9993985502200100000000000","0"
"0x89941665e9b171994ba386df4f99e3d1","Хотынец с (Орловская обл.)","5702300008900000000000000","0"
"0x89b1e0e87e4770414fea83e2a69b79fb","Осло г. (Осло округ)","9995780300000100000000000","0"
"0x89b400145efaa62011df10cdfb0b95b1","Малые Карелы д (Архангельская обл.)","2900100011800000000000000","0"
"0x89b400145efaa62011df12200547fde5","Лаголово д (Ленинградская обл.)","4701200001100000000000000","0"
"0x89b400145efaa62011df1478d2bc61f7","Никольское с (Белгородская обл.)","3102200005200000000000000","0"
"0x89b400145efaa62011df1bc4ea6a8bc3","Зубцов г (Тверская обл.)","6901000100000000000000000","0"
"0x89b400145efaa62011df1bc4ea6a8bc4","Кривец с (Курская обл.)","4601400002900000000000000","0"
"0x89b8001a64963cbd11e08ab1aac1126b","Рыбное г (Рязанская обл.)","6201400100000000000000000","0"
"0x89b8001a64963cbd11e08c0e48f1ead2","Гиагинская ст-ца (Респ. Адыгея)","100800000100000000000000","0"
"0x89b8001a64963cbd11e08cda83c3c335","Урдома рп (Архангельская обл.)","2901000011400000000000000","0"
"0x89b8001a64963cbd11e0965111713781","Кардымово пгт (Смоленская обл.)","6701100000100000000000000","0"
"0x89b8001a64963cbd11e097dcb0c9c13f","Советск г (Кировская обл.)","4303200100000000000000000","0"
"0x89c7179ae0c0042e4c6a7c8f3da242c4","Гораждёвице г. (Пльзеньский край)","9992030700000100000000000","0"
"0x89ea00215e70232411dee0ae143b6732","Камень-на-Оби г (Алтайский край)","2201800100000000000000000","0"
"0x89ea00215e70232411dee0ae143b6734","Яровое г (Алтайский край)","2200001200000000000000000","0"
"0x89ea00215e70232411dee0ae143b6735","Белокуриха г (Алтайский край)","2200000300000000000000000","0"
"0x89ea00215e70232411dee0ae143b6737","Бавлы г (Респ. Татарстан)","1601200100000000000000000","0"
"0x89ea00215e70232411dee0ae143b6738","Камские Поляны пгт (Респ. Татарстан)","1603100002700000000000000","0"
"0x89ea00215e70232411dee0ae143b673b","Уват с (Тюменская обл.)","7201800000100000000000000","0"
"0x89ea00215e70232411dee0ae143b673c","Ярково с (Тюменская обл.)","7202200000100000000000000","0"
"0x89ea00215e70232411dee0ae143b673d","Демьянское с (Тюменская обл.)","7201800000500000000000000","0"
"0x89ea00215e70232411dee0ae143b673e","Омутинский р-н (Тюменская обл.)","7201400000000000000000000","0"
"0x89ea00215e70232411dee0ae143b673f","Голышманово рп (Тюменская обл.)","7200800000100000000000000","0"
"0x89ea00215e70232411dee0ae143b6740","Нижнесортымский п (Ханты-Мансийский Автономный округ - Югра АО)","8600900001500000000000000","0"
"0x89ea00215e70232411dee0ae143b6741","Пуровск п (Ямало-Ненецкий АО)","8900400000400000000000000","0"
"0x89ea00215e70232411dee0ae143b6742","Пурпе п (Ямало-Ненецкий АО)","8900400000500000000000000","0"
"0x89ea00215e70232411dee0ae143b6743","Салым п (Ханты-Мансийский Автономный округ - Югра АО)","8600500001200000000000000","0"
"0x89ea00215e70232411dee0ae143b6744","Талинка пгт (Ханты-Мансийский Автономный округ - Югра АО)","8600700003300000000000000","0"
"0x89ea00215e70232411dee0ae143b6745","Тарко-Сале г (Ямало-Ненецкий АО)","8900400100000000000000000","0"
"0x89ea00215e70232411dee0ae143b6746","Урай г (Ханты-Мансийский Автономный округ - Югра АО)","8600000900000000000000000","0"
"0x89ea00215e70232411dee0ae143b674b","Агалатово д (Ленинградская обл.)","4700500050000000000000000","0"
"0x89ea00215e70232411dee0ae143b674d","Вартемяги д (Ленинградская обл.)","4700500001200000000000000","0"
"0x89ea00215e70232411dee0ae143b674f","Высоцк г (Ленинградская обл.)","4700600200000000000000000","0"
"0x89ea00215e70232411dee0ae143b6753","Ленинское п (Ленинградская обл.)","4700600001600000000000000","0"
"0x89ea00215e70232411dee0ae143b6757","Орехово д (Ленинградская обл.)","4701500001500000000000000","0"
"0x89ea00215e70232411dee0ae143b675c","Пушное п (Ленинградская обл.)","4700600020500000000000000","0"
"0x89ea00215e70232411dee0ae143b675e","Русско-Высоцкое с (Ленинградская обл.)","4701200002000000000000000","0"
"0x89ea00215e70232411dee0ae143b675f","Светогорск г (Ленинградская обл.)","4700600500000000000000000","0"
"0x89ea00215e70232411dee0ae143b6760","Советский гп (Ленинградская обл.)","4700600002300000000000000","0"
"0x89ea00215e70232411dee0ae143b6761","Сосново п (Ленинградская обл.)","4701500002400000000000000","0"
"0x89ea00215e70232411dee0ae143b6764","Малая Вишера г (Новгородская обл.)","5300900100000000000000000","0"
"0x89ea00215e70232411dee0ae143b6765","Крестцы рп (Новгородская обл.)","5300700000100000000000000","0"
"0x89ea00215e70232411dee0ae143b6766","Дно г (Псковская обл.)","6000600100000000000000000","0"
"0x89ea00215e70232411dee0ae143b6767","Дедовичи рп (Псковская обл.)","6000500000100000000000000","0"
"0x89ea00215e70232411dee0ae143b6768","Буйнакск г (Респ. Дагестан)","500001000000000000000000","0"
"0x89ea00215e70232411dee0ae143b6769","Дербент г (Респ. Дагестан)","500000600000000000000000","0"
"0x89ea00215e70232411dee0ae143b676a","Домбай кп (Респ. Карачаево-Черкесская)","900000200300000000000000","0"
"0x89ea00215e70232411dee0ae143b676b","Каспийск г (Респ. Дагестан)","500000400000000000000000","0"
"0x89ea00215e70232411dee0ae143b676c","Кизилюрт г (Респ. Дагестан)","500000700000000000000000","0"
"0x89ea00215e70232411dee0ae143b676d","Кизляр г (Респ. Дагестан)","500000800000000000000000","0"
"0x89ea00215e70232411dee0ae143b676e","Теберда г (Респ. Карачаево-Черкесская)","900000300000000000000000","0"
"0x89ea00215e70232411dee0ae143b676f","Хасавюрт г (Респ. Дагестан)","500000900000000000000000","0"
"0x89ea00215e70232411dee87ad5176486","Красная Горбатка п (Владимирская обл.)","3301300100000000000000000","0"
"0x89f02c885a0f1fd440ede8477f152d27","Цзянмынь (JIANGMEN) г (Гуандун провинция)","9991561400000700000000000","0"
"0x89f0f88ffa9ef9254326eea124b32359","Тбилиси г (Тбилиси обл.)","9992680100000100000000000","0"
"0x89f6001a64963cbd11dec566a46874ab","Обь г (Новосибирская обл.)","5400000300000000000000000","0"
"0x89f6001a64963cbd11dec77fddd81181","Пущино г (Московская обл.)","5000001500000000000000000","0"
"0x89fa8bb6a1df68c74b753bc35a4d686b","Фулвуд г (Ланкашир обл.)","9998260100000200000100000","0"
"0x8a073086df4a8747414e03d28f1dc157","Селихино с (Хабаровский край)","2701000002600000000000000","0"
"0x8a292d296846bdd94f7ecac1e559061c","Айраска г. (Турин обл.)","9993800400000200000000000","0"
"0x8a3100215e70232411df9bbe3f0c43a2","Байкальск г (Иркутская обл.)","3801800200000000000000000","0"
"0x8a3100215e70232411df9bbe3f0c43a3","Вихоревка г (Иркутская обл.)","3800500200000000000000000","0"
"0x8a3100215e70232411df9bbe3f0c43a4","Култук рп (Иркутская обл.)","3801800003300000000000000","0"
"0x8a3100215e70232411df9bbe3f0c43a5","Листвянка рп (Иркутская обл.)","3800100008700000000000000","0"
"0x8a3100215e70232411df9bbe3f0c43a6","Слюдянка г (Иркутская обл.)","3801800100000000000000000","0"
"0x8a3100215e70232411df9bbe3f0c43a8","Богандинский рп (Тюменская обл.)","7200100000300000000000000","0"
"0x8a3100215e70232411df9bbe3f0c43aa","Исетское с (Тюменская обл.)","7201000000100000000000000","0"
"0x8a3100215e70232411df9bbe3f0c43ad","Новая Заимка с (Тюменская обл.)","7200900001800000000000000","0"
"0x8a3100215e70232411df9bbe3f0c43ae","Троицкий п (Свердловская обл.)","6602800009900000000000000","0"
"0x8a3100215e70232411df9f99b1b20b94","Трактовая ул (Свердловская обл.)","6600700000100090000000000","0"
"0x8a49c3ae61a561004ab627ed84ef28fa","Щецин г. (г. Щецин)","9996160400000100000000000","0"
"0x8a50f9561f0b45254d572041f045f692","Котка г (Кюменлааксо обл.)","9992460300000200000000000","0"
"0x8a83bc7966e786a34a59f6a93cca2971","Варзуга с (Мурманская обл.)","5100600000200000000000000","0"
"0x8a84020cea9d4b0f477e0fd882dd4790","Гданьск г (Поморское воеводство обл.)","9996162200000100000000000","0"
"0x8a927b73b686d507479f21b56c950feb","Месторождение нефти Мыхпайское тер (Ханты-Мансийский Автономный округ - Югра АО)","8600600002400000000000000","0"
"0x8ab1c753e58553744cbc6602e73512c2","Сотчемвыв д (Респ. Коми)","1101200004600000000000000","0"
"0x8ac2329d47c3375d40e0814afa657f16","Шипу (SHIPU) г (Чжэцзян провинция)","9991560700000500000000000","0"
"0x8ac42767150f545040e838b6684db98c","Любляна г. (г. Любляна)","9997050100000100000000000","0"
"0x8ac9001a64d37be411de1382327b1dc5","Советская Гавань г (Хабаровский край)","2700000700000000000000000","0"
"0x8acefed5bad8f6f341c564f3ba22d9ed","???? г. (Забайкальский край)","7500000300000000000000000","1"
"0x8af302215ecc9d4b11dff233a211e40e","Афанасьево пгт (Кировская обл.)","4300300000100000000000000","0"
"0x8af302215ecc9d4b11dff930c009cbe7","Курагино пгт (Красноярский край)","2402400000100000000000000","0"
"0x8af302215ecc9d4b11dff930c009cbe8","Горноправдинск п (Ханты-Мансийский Автономный округ - Югра АО)","8601000000700000000000000","0"
"0x8af302215ecc9d4b11dff930c009cbea","Междуреченский пгт (Ханты-Мансийский Автономный округ - Югра АО)","8600400000100000000000000","0"
"0x8af302215ecc9d4b11dff930c009cbeb","Мортка пгт (Ханты-Мансийский Автономный округ - Югра АО)","8600400001700000000000000","0"
"0x8af302215ecc9d4b11dff930c009cbec","Суворовская ст-ца (Ставропольский край)","2602200001200000000000000","0"
"0x8af4cce6796df3af4257d3f0a2839b92","Хиславичи пгт (Смоленская обл.)","6702200000100000000000000","0"
"0x8b0d5f7ce256a4724c68d22787d54caf","Имени Полины Осипенко р-н (Хабаровский край)","2700900000000000000000000","0"
"0x8b3c00215e563c5011e20df118bfd51a","Большой Камень г (Приморский край)","2500000700000000000000000","0"
"0x8b3c00215e563c5011e20df118bfd51d","Фокино г (Приморский край)","2500000600000000000000000","0"
"0x8b3c00215e563c5011e20df118bfd51e","Шкотово пгт (Приморский край)","2502500001900000000000000","0"
"0x8b41e43f0ac1163d4b88c0a88559d651","Казелетте г. (Турин обл.)","9993800400000100000000000","0"
"0x8b68a13da7fbb99b430482390c614f8d","Клаудин г (Мазовецкое воеводство обл.)","9996161800000400000000000","0"
"0x8b6d0bcb6e4b66194e6aa495b84c2173","Рогнедино рп (Брянская обл.)","3202100000100000000000000","0"
"0x8b96000423b423b711daa8f4eef20ddb","Алдан г (Респ. Саха /Якутия/)","1400300100000000000000000","0"
"0x8ba8a10ff962622e44d823fd093af5dd","Гурзуф пгт (Респ. Крым)","9100000800800000000000000","0"
"0x8bb88e794e3085744336a63a525835c6","Дэян г. (Сычуань провинция)","9991561700000100000000000","0"
"0x8bc064fbdca5c12c44a596722c5effb6","Фудзи г. (Сидзуока обл.)","9993920200000100000000000","0"
"0x8bd5a5d277c883ea475274e2c5d9f8af","Фанчэн (FANGCHENG) г (Гуандун провинция)","9991561400001100000000000","0"
"0x8bdb95204678622a407256ac04169a43","Прага г. (г. Прага)","9992030100000100000000000","0"
"0x8be2429eae8f09db48babbe66fbc8735","Нейтрино с (Респ. Кабардино-Балкарская)","701000000900000000000000","0"
"0x8be731c36a93099f4911d78897abbb21","г. Ереван","9990510100000000000000000","0"
"0x8be7e1ec72580d9b4065e2886f26ed69","Дунгуань г. (Гуандун провинция)","9991561400001300000000000","0"
"0x8be8aff853ba97b746afa91fefe779cf","Бижбуляк с (Респ. Башкортостан)","201200000100000000000000","0"
"0x8beea60b60b74b944f339d06f77184c0","Межица г. (г. Любляна)","9997050100000200000000000","0"
"0x8c017d3933ee9ff3457192b4e9c36de8","Женева г. (Женева округ)","9997560100000100000000000","0"
"0x8c47001438c4d49511dc2632d7b4de74","Красногвардейское с (Ставропольский край)","2601400000100000000000000","0"
"0x8c62001438c4d49511dbf19dab887ec6","Ярцево г (Смоленская обл.)","6702500100000000000000000","0"
