"shop name";"shop url";"shop currency id"
RGK;http://www.rgk-tools.com/;RUR
"category id";"category name"
487;true;U5080;"Строительный уровень RGK U5080 ";"Строительный уровень";RGK;http://www.rgk-tools.com:443/ru/catalog/stroitelnye-urovni/uroven-stroitelnyy-rgk-u5080;1250;http://www.rgk-tools.com:443/upload/resize_cache/iblock/1d8/800_800_1b01dbe876f82baacae6360c4bce281ec/1d8fec4668408c40896e61671dd4a9d4.jpg;"Длина - 800 мм; Точность пузырька - 0,5 мм/м; Толщина металла - 1,1 мм; Магнит - есть; Гарантия - 3 года; ";"&amp;lt;p&amp;gt;Строительный уровень RGK U5080 длиной 80  сантиметров оснащен двумя магнитами на противоположных сторонах для крепления  уровня на металлической поверхности, чтобы освободить руки при проведении  разметки. &amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Основные характеристики строительного  уровня RGK U5080:&amp;lt;/p&amp;gt;
&amp;lt;ul&amp;gt;
  &amp;lt;li&amp;gt;длина 80 сантиметров;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;точность пузырька 0.5 мм/м;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;толщина металла 1.1 мм;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;2 встроенных в корпус магнита;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;прочные ампулы с защитой от помутнения стекла.&amp;lt;/li&amp;gt;
&amp;lt;/ul&amp;gt;
&amp;lt;p&amp;gt;Линейка с ценой деления шкалы 1 мм сделает удобной разметку  поверхностей. Подписи и отметки шкалы белого цвета на строительном  уровне RGK U5080 выполнены  методом гравировки и не истираются при контакте с такими поверхностями, как  бетон или дерево.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Металлический корпус строительного  уровня RGK U5080 имеет  толщину стенок 1.1 мм. За счет этого, корпус не меняет форму и не гнется в  течение всего срока использования, в том числе, после падения.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Боковые вставки из ударопрочного пластика защищают строительный уровень RGK U5080 от повреждений при падении  на твердую поверхность. Стекло ампул выполнено из акрила, за счет чего ампулы  не протекают и не мутнеют в течение срока службы. &amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Купить строительный уровень RGK U5080, а также получить консультацию специалистов  вы можете в нашем магазине, по телефону или непосредственно на сайте с помощью  формы обратной связи или онлайн-консультанта.&amp;lt;/p&amp;gt;";;;79
488;true;U5100;"Строительный уровень RGK U5100 ";"Строительный уровень";RGK;http://www.rgk-tools.com:443/ru/catalog/stroitelnye-urovni/uroven-stroitelnyy-rgk-u5100;1500;http://www.rgk-tools.com:443/upload/resize_cache/iblock/a32/800_800_1b8f1c78a03ad6dc7601c546898db1709/a32ca8f1b8c410eab640c81aff431dcc.jpg;"Длина - 1000 мм; Точность пузырька - 0,5 мм/м; Толщина металла - 1,1 мм; Магнит - есть; Гарантия - 3 года; ";"&amp;lt;p&amp;gt;Строительный уровень RGK U5100 длиной 1  метр оснащен двумя магнитами на противоположных сторонах для крепления уровня  на металлической поверхности, чтобы освободить руки при проведении разметки. &amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Основные характеристики строительного  уровня RGK U5100:&amp;lt;/p&amp;gt;
&amp;lt;ul&amp;gt;
  &amp;lt;li&amp;gt;длина 1 метр;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;точность пузырька 0.5 мм/м;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;толщина металла 1.1 мм;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;2 встроенных в корпус магнита;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;прочные ампулы с защитой от помутнения стекла.&amp;lt;/li&amp;gt;
&amp;lt;/ul&amp;gt;
&amp;lt;p&amp;gt;Линейка с ценой деления шкалы 1 мм сделает удобной разметку  поверхностей. Подписи и отметки шкалы белого цвета на строительном  уровне RGK U5100 выполнены  методом гравировки и не истираются при контакте с такими поверхностями, как  бетон или дерево.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Металлический корпус строительного  уровня RGK U5100 имеет  толщину стенок 1.1 мм. За счет этого, корпус не меняет форму и не гнется в  течение всего срока использования, в том числе, после падения.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Боковые вставки из ударопрочного пластика защищают строительный уровень RGK U5100 от повреждений при падении  на твердую поверхность. Стекло ампул выполнено из акрила, за счет чего ампулы  не протекают и не мутнеют в течение срока службы. &amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Купить строительный уровень RGK U5100, а также получить консультацию специалистов  вы можете в нашем магазине, по телефону или непосредственно на сайте с помощью  формы обратной связи или онлайн-консультанта.&amp;lt;/p&amp;gt; ";;;79
489;true;U4040;"Строительный уровень RGK U4040 ";"Строительный уровень";RGK;http://www.rgk-tools.com:443/ru/catalog/stroitelnye-urovni/uroven-stroitelnyy-rgk-u4040;850;http://www.rgk-tools.com:443/upload/resize_cache/iblock/b79/800_800_16ff858f075ad4d4331b797636b1ebe0a/b795648a46e0388db5d85891e1211ed7.jpg;"Длина - 400 мм; Точность пузырька - 1,0 мм/м; Толщина металла - 1,1 мм; Магнит - есть; Гарантия - 1 год; ";"&amp;lt;p&amp;gt;Строительный уровень RGK U4040 длиной 40  сантиметров оснащен магнитом для крепления на металлических поверхностях, чтобы  освободить руки при проведении разметки. Поворотная ампула поможет  контролировать наклонные поверхности под углом от 0° до 90°.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Основные характеристики строительного  уровня RGK U4040:&amp;lt;/p&amp;gt;
&amp;lt;ul&amp;gt;
  &amp;lt;li&amp;gt;длина 40 сантиметров;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;точность пузырька 1 мм/м;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;толщина металла 1.1 мм;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;встроенный в корпус магнит;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;прочные ампулы с защитой от помутнения стекла.&amp;lt;/li&amp;gt;
&amp;lt;/ul&amp;gt;
&amp;lt;p&amp;gt;Линейка с ценой деления шкалы 1 мм сделает удобной разметку  поверхностей. Подписи и отметки шкалы белого цвета на строительном  уровне RGK U4040 выполнены  методом гравировки и не истираются при контакте с такими поверхностями, как  бетон или дерево.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Металлический корпус строительного  уровня RGK U4040 имеет  толщину стенок 1.1 мм. За счет этого, корпус не меняет форму и не гнется в  течение всего срока использования, в том числе, после падения.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Боковые вставки из ударопрочного пластика защищают строительный уровень RGK U4040 от повреждений при падении  на твердую поверхность. Стекло ампул выполнено из акрила, за счет чего ампулы  не протекают и не мутнеют в течение срока службы.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Купить строительный уровень RGK U4040, а также получить консультацию специалистов  вы можете в нашем магазине, по телефону или непосредственно на сайте с помощью  формы обратной связи или онлайн-консультанта.&amp;lt;/p&amp;gt;";;;79
490;true;U4060;"Строительный уровень RGK U4060 ";"Строительный уровень";RGK;http://www.rgk-tools.com:443/ru/catalog/stroitelnye-urovni/uroven-stroitelnyy-rgk-u4060;1000;http://www.rgk-tools.com:443/upload/resize_cache/iblock/cd3/800_800_13b185470d6081be0186056ad3be59261/cd35ab5e62c838e1e70342455aa05ec5.jpg;"Длина - 600 мм; Точность пузырька - 1,0 мм/м; Толщина металла - 1,1 мм; Магнит - есть; Гарантия - 1 год; ";"&amp;lt;p&amp;gt;Строительный уровень RGK U4060 длиной 60  сантиметров оснащен магнитом для крепления на металлических поверхностях, чтобы  освободить руки при проведении разметки. Поворотная ампула поможет  контролировать наклонные поверхности под углом от 0° до 90°.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Основные характеристики строительного  уровня RGK U4060:&amp;lt;/p&amp;gt;
&amp;lt;ul&amp;gt;
  &amp;lt;li&amp;gt;длина 60 сантиметров;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;точность пузырька 1 мм/м;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;толщина металла 1.1 мм;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;встроенный в корпус магнит;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;прочные ампулы с защитой от помутнения стекла.&amp;lt;/li&amp;gt;
&amp;lt;/ul&amp;gt;
&amp;lt;p&amp;gt;Линейка с ценой деления шкалы 1 мм сделает удобной разметку  поверхностей. Подписи и отметки шкалы белого цвета на строительном  уровне RGK U4060 выполнены  методом гравировки и не истираются при контакте с такими поверхностями, как  бетон или дерево.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Металлический корпус строительного  уровня RGK U4060 имеет  толщину стенок 1.1 мм. За счет этого, корпус не меняет форму и не гнется в  течение всего срока использования, в том числе, после падения.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Боковые вставки из ударопрочного пластика защищают строительный уровень RGK U4060 от повреждений при падении  на твердую поверхность. Стекло ампул выполнено из акрила, за счет чего ампулы  не протекают и не мутнеют в течение срока службы.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Купить строительный уровень RGK U4060, а также получить консультацию специалистов  вы можете в нашем магазине, по телефону или непосредственно на сайте с помощью  формы обратной связи или онлайн-консультанта.&amp;lt;/p&amp;gt;";;;79
491;true;U4080;"Строительный уровень RGK U4080 ";"Строительный уровень";RGK;http://www.rgk-tools.com:443/ru/catalog/stroitelnye-urovni/uroven-stroitelnyy-rgk-u4080;1200;http://www.rgk-tools.com:443/upload/resize_cache/iblock/691/800_800_1cfe4cdc44d2a63395f2fe752dd21489a/691cd13aa7dd2fb25e8d0cb873fa71a9.jpg;"Длина - 800 мм; Точность пузырька - 1,0 мм/м; Толщина металла - 1,1 мм; Магнит - есть; Гарантия - 1 год; ";"&amp;lt;p&amp;gt;Строительный уровень RGK U4080 длиной 80  сантиметров оснащен магнитом для крепления на металлических поверхностях, чтобы  освободить руки при проведении разметки. Поворотная ампула поможет  контролировать наклонные поверхности под углом от 0° до 90°.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Основные характеристики строительного  уровня RGK U4080:&amp;lt;/p&amp;gt;
&amp;lt;ul&amp;gt;
  &amp;lt;li&amp;gt;длина 80 сантиметров;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;точность пузырька 1 мм/м;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;толщина металла 1.1 мм;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;встроенный в корпус магнит;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;прочные ампулы с защитой от помутнения стекла.&amp;lt;/li&amp;gt;
&amp;lt;/ul&amp;gt;
&amp;lt;p&amp;gt;Линейка с ценой деления шкалы 1 мм сделает удобной разметку  поверхностей. Подписи и отметки шкалы белого цвета на строительном  уровне RGK U4080 выполнены  методом гравировки и не истираются при контакте с такими поверхностями, как  бетон или дерево.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Металлический корпус строительного  уровня RGK U4080 имеет  толщину стенок 1.1 мм. За счет этого, корпус не меняет форму и не гнется в  течение всего срока использования, в том числе, после падения.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Боковые вставки из ударопрочного пластика защищают строительный уровень RGK U4080 от повреждений при падении  на твердую поверхность. Стекло ампул выполнено из акрила, за счет чего ампулы  не протекают и не мутнеют в течение срока службы.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Купить строительный уровень RGK U4080, а также получить консультацию специалистов  вы можете в нашем магазине, по телефону или непосредственно на сайте с помощью  формы обратной связи или онлайн-консультанта.&amp;lt;/p&amp;gt;
";;;79
492;true;U4100;"Строительный уровень RGK U4100";"Строительный уровень";RGK;http://www.rgk-tools.com:443/ru/catalog/stroitelnye-urovni/uroven-stroitelnyy-rgk-u4100;1350;http://www.rgk-tools.com:443/upload/resize_cache/iblock/671/800_800_111cb22cb17b38a4c68d6b0ff751234a3/671e1f0dbe0c4df0e1d5fface72f49cb.jpg;"Длина - 1000 мм; Точность пузырька - 1,0 мм/м; Толщина металла - 1,1 мм; Магнит - есть; Гарантия - 1 год; ";"&amp;lt;p&amp;gt;Строительный уровень RGK U4100 длиной 1  метр оснащен магнитом для крепления на металлических поверхностях, чтобы  освободить руки при проведении разметки. Поворотная ампула поможет  контролировать наклонные поверхности под углом от 0° до 90°.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Основные характеристики строительного  уровня RGK U4100:&amp;lt;/p&amp;gt;
&amp;lt;ul&amp;gt;
  &amp;lt;li&amp;gt;длина 1 метр;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;точность пузырька 1 мм/м;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;толщина металла 1.1 мм;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;встроенный в корпус магнит;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;прочные ампулы с защитой от помутнения стекла.&amp;lt;/li&amp;gt;
&amp;lt;/ul&amp;gt;
&amp;lt;p&amp;gt;Линейка с ценой деления шкалы 1 мм сделает удобной разметку  поверхностей. Подписи и отметки шкалы белого цвета на строительном  уровне RGK U4100 выполнены  методом гравировки и не истираются при контакте с такими поверхностями, как  бетон или дерево.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Металлический корпус строительного  уровня RGK U4100 имеет  толщину стенок 1.1 мм. За счет этого, корпус не меняет форму и не гнется в  течение всего срока использования, в том числе, после падения.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Боковые вставки из ударопрочного пластика защищают строительный уровень RGK U4100 от повреждений при падении  на твердую поверхность. Стекло ампул выполнено из акрила, за счет чего ампулы  не протекают и не мутнеют в течение срока службы.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Купить строительный уровень RGK U4100, а также получить консультацию специалистов  вы можете в нашем магазине, по телефону или непосредственно на сайте с помощью  формы обратной связи или онлайн-консультанта.&amp;lt;/p&amp;gt;";;;79
493;true;U2040;"Строительный уровень RGK U2040 ";"Строительный уровень";RGK;http://www.rgk-tools.com:443/ru/catalog/stroitelnye-urovni/uroven-stroitelnyy-rgk-u2040;400;http://www.rgk-tools.com:443/upload/resize_cache/iblock/1ee/800_800_189b9ec63865459a39a632232259c698c/1eeee7eebd0a99ba069b0ed1be592d17.jpg;"Длина - 400 мм; Точность пузырька - 1,0 мм/м; Толщина металла - 0,8 мм; Магнит - да; Гарантия - 1 год; ";"&amp;lt;p&amp;gt;Строительный уровень RGK U2040 длиной 40  сантиметров оснащен тремя ампулами, расположенными горизонтально, вертикально и  под углом 45°. Боковые пластиковые вставки защищают уровень при падении.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Основные характеристики строительного  уровня RGK U2040:&amp;lt;/p&amp;gt;
&amp;lt;ul&amp;gt;
  &amp;lt;li&amp;gt;длина 40 сантиметров;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;точность пузырька 1 мм/м;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;толщина металла 0.8 мм;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;прочные ампулы с защитой от помутнения стекла.&amp;lt;/li&amp;gt;
&amp;lt;/ul&amp;gt;
&amp;lt;p&amp;gt;Линейка с ценой деления шкалы 1 мм сделает удобной разметку  поверхностей. Подписи и отметки шкалы белого цвета на строительном  уровне RGK U2040 выполнены  методом гравировки и не истираются при контакте с такими поверхностями, как бетон  или дерево.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Металлический корпус строительного  уровня RGK U2040 имеет  толщину стенок 0.8 мм. За счет этого, корпус не меняет форму и не гнется в  течение всего срока использования, в том числе, после падения.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Боковые вставки из ударопрочного пластика защищают строительный уровень RGK U2040 от повреждений при падении  на твердую поверхность. Стекло ампул выполнено из акрила, за счет чего ампулы  не протекают и не мутнеют в течение срока службы.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Купить строительный уровень RGK U2040, а также получить консультацию специалистов  вы можете в нашем магазине, по телефону или непосредственно на сайте с помощью  формы обратной связи или онлайн-консультанта.&amp;lt;/p&amp;gt;";;;79
494;true;U2060;"Строительный уровень RGK U2060 ";"Строительный уровень";RGK;http://www.rgk-tools.com:443/ru/catalog/stroitelnye-urovni/uroven-stroitelnyy-rgk-u2060;500;http://www.rgk-tools.com:443/upload/resize_cache/iblock/fda/800_800_1d2e951d0094e669df14fce444746cf65/fda0b9c7b953cbee420749fc74a10c52.jpg;"Длина - 600 мм; Точность пузырька - 1,0 мм/м; Толщина металла - 0,8 мм; Магнит - да; Гарантия - 1 год; ";"&amp;lt;p&amp;gt;Строительный уровень RGK U2060 длиной 60  сантиметров оснащен тремя ампулами, расположенными горизонтально, вертикально и  под углом 45°. Боковые пластиковые вставки защищают уровень при падении.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Основные характеристики строительного  уровня RGK U2060:&amp;lt;/p&amp;gt;
&amp;lt;ul&amp;gt;
  &amp;lt;li&amp;gt;длина 60 сантиметров;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;точность пузырька 1 мм/м;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;толщина металла 0.8 мм;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;прочные ампулы с защитой от помутнения стекла.&amp;lt;/li&amp;gt;
&amp;lt;/ul&amp;gt;
&amp;lt;p&amp;gt;Линейка с ценой деления шкалы 1 мм сделает удобной разметку  поверхностей. Подписи и отметки шкалы белого цвета на строительном  уровне RGK U2060 выполнены  методом гравировки и не истираются при контакте с такими поверхностями, как  бетон или дерево.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Металлический корпус строительного  уровня RGK U2060 имеет  толщину стенок 0.8 мм. За счет этого, корпус не меняет форму и не гнется в  течение всего срока использования, в том числе, после падения.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Боковые вставки из ударопрочного пластика защищают строительный уровень RGK U2060 от повреждений при падении  на твердую поверхность. Стекло ампул выполнено из акрила, за счет чего ампулы  не протекают и не мутнеют в течение срока службы.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Купить строительный уровень RGK U2060, а также получить консультацию специалистов  вы можете в нашем магазине, по телефону или непосредственно на сайте с помощью  формы обратной связи или онлайн-консультанта.&amp;lt;/p&amp;gt;";;;79
495;true;U2080;"Строительный уровень RGK U2080 ";"Строительный уровень";RGK;http://www.rgk-tools.com:443/ru/catalog/stroitelnye-urovni/uroven-stroitelnyy-rgk-u2080;700;http://www.rgk-tools.com:443/upload/resize_cache/iblock/688/800_800_1655dcd544121c3a82cbe320a6608d4fe/688ccd241d30f6848d4b97edcd6158fc.jpg;"Длина - 800 мм; Точность пузырька - 1,0 мм/м; Толщина металла - 0,8 мм; Магнит - да; Гарантия - 1 год; ";"&amp;lt;p&amp;gt;Строительный уровень RGK U2080 длиной 80  сантиметров оснащен тремя ампулами, расположенными горизонтально, вертикально и  под углом 45°. Боковые пластиковые вставки защищают уровень при падении.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Основные характеристики строительного  уровня RGK U2080:&amp;lt;/p&amp;gt;
&amp;lt;ul&amp;gt;
  &amp;lt;li&amp;gt;длина 80 сантиметров;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;точность пузырька 1 мм/м;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;толщина металла 0.8 мм;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;прочные ампулы с защитой от помутнения стекла.&amp;lt;/li&amp;gt;
&amp;lt;/ul&amp;gt;
&amp;lt;p&amp;gt;Линейка с ценой деления шкалы 1 мм сделает удобной разметку  поверхностей. Подписи и отметки шкалы белого цвета на строительном  уровне RGK U2080 выполнены  методом гравировки и не истираются при контакте с такими поверхностями, как  бетон или дерево.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Металлический корпус строительного  уровня RGK U2080 имеет  толщину стенок 0.8 мм. За счет этого, корпус не меняет форму и не гнется в  течение всего срока использования, в том числе, после падения.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Боковые вставки из ударопрочного пластика защищают строительный уровень RGK U2080 от повреждений при падении  на твердую поверхность. Стекло ампул выполнено из акрила, за счет чего ампулы  не протекают и не мутнеют в течение срока службы.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Купить строительный уровень RGK U2080, а также получить консультацию специалистов  вы можете в нашем магазине, по телефону или непосредственно на сайте с помощью  формы обратной связи или онлайн-консультанта.&amp;lt;/p&amp;gt;";;;79
496;true;U2100;"Строительный уровень RGK U2100 ";"Строительный уровень";RGK;http://www.rgk-tools.com:443/ru/catalog/stroitelnye-urovni/uroven-stroitelnyy-rgk-u2100;750;http://www.rgk-tools.com:443/upload/resize_cache/iblock/bbe/800_800_10dce289be0ebb67d28382513c9d393b2/bbe4f3b2d5a83766ceb3941b1f42ad93.jpg;"Длина - 1000 мм; Точность пузырька - 1,0 мм/м; Толщина металла - 0,8 мм; Магнит - да; Гарантия - 1 год; ";"&amp;lt;p&amp;gt;Строительный уровень RGK U2100 длиной 1  метр оснащен тремя ампулами, расположенными горизонтально, вертикально и под  углом 45°. Боковые пластиковые вставки защищают уровень при падении.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Основные характеристики строительного  уровня RGK U2100:&amp;lt;/p&amp;gt;
&amp;lt;ul&amp;gt;
  &amp;lt;li&amp;gt;длина 1 метр;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;точность пузырька 1 мм/м;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;толщина металла 0.8 мм;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;прочные ампулы с защитой от помутнения стекла.&amp;lt;/li&amp;gt;
&amp;lt;/ul&amp;gt;
&amp;lt;p&amp;gt;Линейка с ценой деления шкалы 1 мм сделает удобной разметку  поверхностей. Подписи и отметки шкалы белого цвета на строительном  уровне RGK U2100 выполнены  методом гравировки и не истираются при контакте с такими поверхностями, как  бетон или дерево.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Металлический корпус строительного  уровня RGK U2100 имеет  толщину стенок 0.8 мм. За счет этого, корпус не меняет форму и не гнется в  течение всего срока использования, в том числе, после падения.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Боковые вставки из ударопрочного пластика защищают строительный уровень RGK U2100 от повреждений при падении  на твердую поверхность. Стекло ампул выполнено из акрила, за счет чего ампулы  не протекают и не мутнеют в течение срока службы.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Купить строительный уровень RGK U2100, а также получить консультацию специалистов  вы можете в нашем магазине, по телефону или непосредственно на сайте с помощью  формы обратной связи или онлайн-консультанта.&amp;lt;/p&amp;gt;";;;79
497;true;U3060;"Строительный уровень RGK U3060 ";"Строительный уровень";RGK;http://www.rgk-tools.com:443/ru/catalog/stroitelnye-urovni/uroven-stroitelnyy-rgk-u3060;2350;http://www.rgk-tools.com:443/upload/resize_cache/iblock/84a/800_800_109385cfd646ef12c1059b698e2c06a93/84a2f915536f1ba5ecb5184d3535403d.jpg;"Длина - 600 мм; Точность пузырька - 0,5 мм/м; Литой профиль - да; Магнит - нет; Гарантия - 3 года; ";"&amp;lt;p&amp;gt;Строительный уровень RGK U3060 длиной 60  сантиметров выполнен в прочном металлическом корпусе из литого профиля, за счет  чего уровень защищен от коррозии и ударов.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Основные характеристики строительного  уровня RGK U3060:&amp;lt;/p&amp;gt;
&amp;lt;ul&amp;gt;
  &amp;lt;li&amp;gt;длина 60 сантиметров;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;точность пузырька 0.5 мм/м;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;корпус из литого профиля;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;прочные ампулы с защитой от помутнения стекла.&amp;lt;/li&amp;gt;
&amp;lt;/ul&amp;gt;
&amp;lt;p&amp;gt;Линейка с ценой деления шкалы 1 мм сделает удобной разметку  поверхностей. Подписи и отметки шкалы белого цвета на строительном  уровне RGK U3060 выполнены  методом гравировки. Они не подвержены истиранию от частого контакта с такими  поверхностями, как бетон или дерево.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Металлический корпус строительного  уровня RGK U3060 выполнен  из литого металлопрофиля, за счет чего, он не имеет неровностей, швов и стыков.  Литая конструкция корпуса устойчива также к коррозии и ударам.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Боковые вставки из ударопрочного пластика защищают строительный уровень RGK U3060 от повреждений при падении  на твердую поверхность. Стекло ампул выполнено из акрила, за счет чего ампулы  не протекают и не мутнеют в течение срока службы.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Купить строительный уровень RGK U3060, а также получить консультацию специалистов  вы можете в нашем магазине, по телефону или непосредственно на сайте с помощью  формы обратной связи или онлайн-консультанта.&amp;lt;/p&amp;gt;";;;79
498;true;U5020;"Строительный уровень RGK U5020";"Строительный уровень";RGK;http://www.rgk-tools.com:443/ru/catalog/stroitelnye-urovni/uroven-stroitelnyy-rgk-u5020;750;http://www.rgk-tools.com:443/upload/resize_cache/iblock/f51/800_800_123a52aa5f907e02ec053d6814ff327d4/f51ab4233ec8f33ab7331756857a511a.jpg;"Длина - 200 мм; Точность пузырька - 0,5 мм/м; Толщина металла - 1,1 мм; Магнит - есть; Гарантия - 3 года; ";"&amp;lt;p&amp;gt;Строительный уровень RGK U5020 длиной 20  сантиметров оснащен двумя магнитами на противоположных сторонах для крепления  уровня на металлической поверхности, чтобы освободить руки при проведении  разметки. Компактный размер позволяет носить уровень на поясе или хранить его в  ящике для инструментов.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Основные характеристики строительного  уровня RGK U5020:&amp;lt;/p&amp;gt;
&amp;lt;ul&amp;gt;
  &amp;lt;li&amp;gt;длина 20 сантиметров;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;точность пузырька 0.5 мм/м;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;толщина металла 1.1 мм;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;2 встроенных в корпус магнита;&amp;lt;/li&amp;gt;
  &amp;lt;li&amp;gt;прочные ампулы с защитой от помутнения стекла.&amp;lt;/li&amp;gt;
&amp;lt;/ul&amp;gt;
&amp;lt;p&amp;gt;Линейка с ценой деления шкалы 1 мм сделает удобной разметку  поверхностей. Подписи и отметки шкалы белого цвета на строительном  уровне RGK U5020 выполнены  методом гравировки и не истираются при контакте с такими поверхностями, как  бетон или дерево.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Металлический корпус строительного  уровня RGK U5020 имеет  толщину стенок 1.1 мм. За счет этого, корпус не меняет форму и не гнется в  течение всего срока использования, в том числе, после падения.&amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Боковые вставки из ударопрочного пластика защищают строительный уровень RGK U5020 от повреждений при падении  на твердую поверхность. Стекло ампул выполнено из акрила, за счет чего ампулы  не протекают и не мутнеют в течение срока службы. &amp;lt;/p&amp;gt;
&amp;lt;p&amp;gt;Купить строительный уровень RGK U5020, а также получить консультацию специалистов  вы можете в нашем магазине, по телефону или непосредственно на сайте с помощью  формы обратной связи или онлайн-консультанта.&amp;lt;/p&amp;gt;";;;79
